CustomerID,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent
13958,-102.45,0.0,0.0,0.0,1.0,365.0,0.0,-23.0,-102.45,0.0
13959,1131.72,762.77,565.86,368.95,2.0,81.0,581.0,0.0,0.0,1131.72
13962,376.4,376.4,376.4,376.4,1.0,365.0,94.0,0.0,0.0,376.4
13963,664.54,215.41000000000003,166.135,115.68,4.0,19.33333333333333,460.0,0.0,0.0,664.54
13967,80.7,80.7,80.7,80.7,1.0,365.0,42.0,0.0,0.0,80.7
13969,11688.66,2260.19,1062.6054545454544,208.68,11.0,25.3,5945.0,0.0,0.0,11688.66
13971,6306.1,1191.1600000000005,794.23,0.0,8.0,35.4,3826.0,-24.0,-47.74000000000001,6353.84
13972,371.1,371.1,371.1,371.1,1.0,365.0,98.0,0.0,0.0,371.1
13973,264.7,264.7,264.7,264.7,1.0,365.0,109.0,0.0,0.0,264.7
13975,4339.19,1914.9199999999994,872.448,0.0,5.0,48.66666666666666,2855.0,-7.0,-23.05,4362.24
13976,357.98000000000013,357.98000000000013,357.98000000000013,357.98000000000013,1.0,365.0,154.0,0.0,0.0,357.98000000000013
13982,3807.14,1363.35,954.46,0.0,4.0,100.5,2523.0,-4.0,-10.7,3817.84
13983,5870.780000000002,1295.3200000000004,733.8475000000002,15.6,8.0,25.142857142857146,2823.0,0.0,0.0,5870.780000000002
13984,1402.0500000000004,587.1,366.90600000000006,0.0,5.0,79.33333333333333,1207.0,-408.0,-432.48,1834.53
13985,8172.719999999998,1631.0,1026.04,0.0,8.0,25.5,3996.0,-8.0,-35.6,8208.32
13988,5868.2400000000025,2039.7900000000006,1468.7225000000005,0.0,4.0,45.5,4142.0,-1.0,-6.65,5874.890000000001
13989,2802.99,2802.99,2802.99,2802.99,1.0,365.0,2753.0,0.0,0.0,2802.99
13990,311.3,311.3,311.3,311.3,1.0,365.0,190.0,0.0,0.0,311.3
13991,489.75,489.75,489.75,489.75,1.0,365.0,327.0,0.0,0.0,489.75
13993,6063.13,1502.7500000000002,1011.23,0.0,6.0,46.0,1790.0,-1.0,-4.25,6067.38
13994,1413.65,1028.29,706.825,385.36,2.0,42.0,457.0,0.0,0.0,1413.65
13995,2571.370000000001,1206.8200000000004,645.3925000000003,0.0,4.0,65.0,1915.0,-12.0,-10.2,2581.570000000001
13999,7276.44,1103.8000000000004,809.4266666666667,0.0,9.0,34.857142857142854,4663.0,-4.0,-8.4,7284.84
14000,633.71,635.6600000000002,317.8300000000001,0.0,2.0,365.0,710.0,-3.0,-1.95,635.6600000000002
14001,2864.08,2132.1,1432.04,731.98,2.0,140.0,1382.0,0.0,0.0,2864.08
14002,529.73,304.93999999999994,264.865,224.79,2.0,22.0,877.0,0.0,0.0,529.73
14004,8266.98,2649.56,2066.745,1714.22,4.0,59.66666666666666,4490.0,0.0,0.0,8266.98
14005,1979.7000000000005,937.5,659.9000000000002,478.50000000000006,3.0,40.5,2492.0,0.0,0.0,1979.7000000000005
14006,962.19,357.65,320.73,300.1,3.0,98.0,641.0,0.0,0.0,962.19
14009,685.93,380.90999999999985,231.87,0.0,3.0,7.0,365.0,-4.0,-9.68,695.6099999999999
14012,328.8,328.8,328.8,328.8,1.0,365.0,160.0,0.0,0.0,328.8
14013,473.02,199.21999999999997,157.67333333333332,118.5,3.0,82.5,462.0,0.0,0.0,473.02
14019,1194.3099999999995,1194.3099999999995,1194.3099999999995,1194.3099999999995,1.0,365.0,757.0,0.0,0.0,1194.3099999999995
14021,631.9,302.8,210.63333333333333,130.2,3.0,50.0,192.0,0.0,0.0,631.9
14022,440.0,440.0,440.0,440.0,1.0,365.0,487.0,0.0,0.0,440.0
14023,273.14,273.14,273.14,273.14,1.0,365.0,162.0,0.0,0.0,273.14
14024,327.7,262.45,163.85,65.25,2.0,2.0,150.0,0.0,0.0,327.7
14029,483.4,483.4,483.4,483.4,1.0,365.0,60.0,0.0,0.0,483.4
14030,5517.0,2416.2,919.5,23.8,6.0,48.6,2647.0,0.0,0.0,5517.0
14031,28395.81,5630.8899999999985,1971.184,0.0,15.0,20.08333333333333,11082.0,-217.0,-1171.95,29567.76
14032,5379.91,1081.6,492.71,0.0,11.0,39.0,3904.0,-22.0,-39.9,5419.81
14034,1377.8800000000006,1442.7200000000007,505.89333333333343,0.0,3.0,0.0,1011.0,-108.0,-139.8,1517.6800000000005
14035,2667.6,1449.66,889.1999999999998,303.36,3.0,94.5,1460.0,0.0,0.0,2667.6
14036,626.6499999999999,626.6499999999999,626.6499999999999,626.6499999999999,1.0,365.0,268.0,0.0,0.0,626.6499999999999
14037,147.20000000000005,111.80000000000004,73.60000000000002,35.40000000000001,2.0,188.0,46.0,0.0,0.0,147.20000000000005
14038,3012.88,1942.68,1006.26,0.0,3.0,63.0,2063.0,-2.0,-5.9,3018.78
14040,7598.620000000001,1593.5600000000004,765.115,0.0,10.0,26.25,3797.0,-10.0,-52.53,7651.1500000000015
14041,141.41,141.41,141.41,141.41,1.0,365.0,94.0,0.0,0.0,141.41
14044,1780.98,680.37,593.66,492.57000000000005,3.0,103.0,828.0,0.0,0.0,1780.98
14045,1659.75,682.8,414.9375,242.55,4.0,87.66666666666669,535.0,0.0,0.0,1659.75
14046,151.58999999999997,151.58999999999997,151.58999999999997,151.58999999999997,1.0,365.0,443.0,0.0,0.0,151.58999999999997
14047,2186.890000000001,1269.8000000000004,441.09800000000007,0.0,5.0,86.0,679.0,-4.0,-18.6,2205.49
14048,375.1299999999998,409.92999999999984,204.96499999999997,0.0,2.0,365.0,288.0,-14.0,-34.8,409.92999999999984
14049,9790.009999999997,5923.159999999999,2450.5074999999993,0.0,4.0,79.0,6398.0,-11.0,-12.02,9802.029999999997
14050,1533.7799999999993,1533.7799999999993,1533.7799999999993,1533.7799999999993,1.0,365.0,1313.0,0.0,0.0,1533.7799999999993
14051,30813.810000000005,4336.2,1719.2700000000002,0.0,18.0,17.642857142857142,7734.0,-15.0,-133.05,30946.860000000004
14053,260.25,154.25,130.125,106.0,2.0,35.0,215.0,0.0,0.0,260.25
14055,725.6400000000001,725.6400000000001,725.6400000000001,725.6400000000001,1.0,365.0,216.0,0.0,0.0,725.6400000000001
14056,16100.93,2402.100000000001,734.2872727272728,0.0,22.0,10.5,8722.0,-21.0,-53.39,16154.32
14057,12372.05,1981.9,957.1238461538463,0.0,13.0,22.272727272727273,10773.0,-168.0,-70.56,12442.61
14059,183.6,183.6,183.6,183.6,1.0,365.0,128.0,0.0,0.0,183.6
14060,11407.74,1800.0,814.8385714285713,214.0,14.0,19.846153846153847,11436.0,0.0,0.0,11407.74
14062,23029.28,5513.52,2558.8088888888888,614.8,9.0,31.125,11040.0,0.0,0.0,23029.28
14064,2309.16,735.6899999999998,492.936,0.0,5.0,53.33333333333334,3225.0,-432.0,-155.51999999999995,2464.68
14066,152.55,152.55,152.55,152.55,1.0,365.0,45.0,0.0,0.0,152.55
14068,265.85,265.85,265.85,265.85,1.0,365.0,73.0,0.0,0.0,265.85
14071,866.9800000000001,622.3100000000002,332.7966666666667,0.0,3.0,4.0,765.0,-95.0,-131.41,998.39
14075,1090.14,1090.14,1090.14,1090.14,1.0,365.0,936.0,0.0,0.0,1090.14
14076,122.46999999999996,122.46999999999996,122.46999999999996,122.46999999999996,1.0,365.0,81.0,0.0,0.0,122.46999999999996
14077,939.46,334.86,313.15333333333336,292.1,3.0,45.5,418.0,0.0,0.0,939.46
14078,1049.37,243.93,174.89499999999995,111.29,6.0,53.8,310.0,0.0,0.0,1049.37
14079,375.1,375.1,375.1,375.1,1.0,365.0,301.0,0.0,0.0,375.1
14081,904.6699999999997,510.99999999999983,233.62999999999997,0.0,4.0,67.0,596.0,-3.0,-29.85,934.5199999999996
14082,182.25,182.25,182.25,182.25,1.0,365.0,110.0,0.0,0.0,182.25
14083,548.92,309.54,78.41714285714284,14.4,7.0,40.5,401.0,0.0,0.0,548.92
14085,9576.760000000002,1378.4800000000007,737.6546153846157,0.0,13.0,20.09090909090909,6387.0,-1.0,-12.75,9589.510000000002
14088,73755.70999999999,24072.29,9229.00375,0.0,8.0,31.66666666666667,20562.0,-72.0,-76.32000000000002,73832.03
14090,76.32000000000002,76.32000000000002,76.32000000000002,76.32000000000002,1.0,365.0,72.0,0.0,0.0,76.32000000000002
14092,7256.01,1100.1,660.5145454545453,0.0,11.0,27.875,3681.0,-3.0,-9.65,7265.66
14096,29.55,29.55,29.55,29.55,1.0,365.0,16.0,0.0,0.0,29.55
14099,6830.870000000001,1309.09,760.23,0.0,9.0,33.0,4990.0,-2.0,-11.2,6842.0700000000015
14100,194.9,194.9,194.9,194.9,1.0,365.0,64.0,0.0,0.0,194.9
14101,18900.13,4632.050000000001,3780.026,2092.0,5.0,45.25,26007.0,0.0,0.0,18900.13
14104,216.21,111.26,108.105,104.95,2.0,11.0,72.0,0.0,0.0,216.21
14105,3218.57,3218.57,3218.57,3218.57,1.0,365.0,1876.0,0.0,0.0,3218.57
14107,6210.83,1809.01,1037.5966666666666,0.0,6.0,46.75,3978.0,-5.0,-14.75,6225.58
14108,868.6,868.6,868.6,868.6,1.0,365.0,543.0,0.0,0.0,868.6
14110,9541.84,2966.74,1592.5566666666666,0.0,6.0,36.5,4662.0,-2.0,-13.5,9555.34
14111,826.2,520.2,413.1,306.0,2.0,135.0,948.0,0.0,0.0,826.2
14112,5705.85,2064.5000000000005,724.59375,0.0,8.0,48.0,3477.0,-26.0,-90.90000000000002,5796.75
14113,382.75,841.5,210.375,0.0,4.0,365.0,198.0,-109.0,-458.75,841.5
14114,386.53,195.13,193.265,191.4,2.0,56.0,101.0,0.0,0.0,386.53
14116,877.62,877.62,877.62,877.62,1.0,365.0,468.0,0.0,0.0,877.62
14117,90.0,90.0,90.0,90.0,1.0,365.0,72.0,0.0,0.0,90.0
14119,-19.9,0.0,0.0,0.0,1.0,365.0,0.0,-2.0,-19.9,0.0
14127,709.71,314.63,236.57,137.60000000000002,3.0,93.0,321.0,0.0,0.0,709.71
14128,912.14,912.14,912.14,912.14,1.0,365.0,893.0,0.0,0.0,912.14
14129,973.9,973.9,973.9,973.9,1.0,365.0,444.0,0.0,0.0,973.9
14130,483.86,483.86,483.86,483.86,1.0,365.0,258.0,0.0,0.0,483.86
14132,4666.119999999999,1145.3999999999996,933.2239999999997,764.48,5.0,17.25,4356.0,0.0,0.0,4666.119999999999
14133,590.34,318.0,121.12799999999999,0.0,5.0,93.0,348.0,-6.0,-15.3,605.64
14135,10186.15,2915.88,1018.615,50.40000000000001,10.0,29.444444444444446,10629.0,0.0,0.0,10186.15
14141,896.1800000000002,896.1800000000002,896.1800000000002,896.1800000000002,1.0,365.0,430.0,0.0,0.0,896.1800000000002
14142,311.81000000000006,311.81000000000006,311.81000000000006,311.81000000000006,1.0,365.0,313.0,0.0,0.0,311.81000000000006
14143,115.8,115.8,115.8,115.8,1.0,365.0,30.0,0.0,0.0,115.8
14145,8019.0,3742.2,2153.25,0.0,4.0,29.5,1740.0,-120.0,-594.0,8613.0
14146,3973.430000000001,3420.260000000001,1738.2866666666669,0.0,3.0,102.0,2258.0,-551.0,-1241.4299999999996,5214.8600000000015
14147,365.6,365.6,365.6,365.6,1.0,365.0,80.0,0.0,0.0,365.6
14148,157.2,157.2,157.2,157.2,1.0,365.0,16.0,0.0,0.0,157.2
14149,259.43000000000006,446.62000000000006,148.8733333333334,0.0,3.0,365.0,218.0,-89.0,-187.19,446.62000000000006
14150,805.72,805.72,805.72,805.72,1.0,365.0,820.0,0.0,0.0,805.72
14152,909.95,920.15,460.075,0.0,2.0,365.0,1225.0,-12.0,-10.2,920.15
14154,1345.62,925.88,672.81,419.74,2.0,0.0,465.0,0.0,0.0,1345.62
14155,118.75,118.75,118.75,118.75,1.0,365.0,25.0,0.0,0.0,118.75
14157,744.8100000000002,777.2600000000001,388.63000000000005,0.0,2.0,365.0,561.0,-11.0,-32.45,777.2600000000001
14159,6703.649999999999,1523.5399999999993,839.3324999999999,0.0,8.0,43.2,5892.0,-8.0,-11.01,6714.659999999999
14161,1110.52,564.33,370.17333333333335,263.04,3.0,76.0,455.0,0.0,0.0,1110.52
14162,289.36,177.68,144.68,111.68,2.0,118.0,142.0,0.0,0.0,289.36
14163,5920.87,2887.6,1973.6233333333328,1349.16,3.0,42.5,2183.0,0.0,0.0,5920.87
14165,122.54,122.54,122.54,122.54,1.0,365.0,54.0,0.0,0.0,122.54
14167,1172.65,423.45,390.8833333333334,347.75,3.0,82.5,323.0,0.0,0.0,1172.65
14173,318.98,318.98,318.98,318.98,1.0,365.0,106.0,0.0,0.0,318.98
14175,3519.24,2512.52,719.4680000000002,0.0,5.0,158.0,1929.0,-45.0,-78.1,3597.34
14176,574.0,230.15,115.38,0.0,5.0,23.0,209.0,-2.0,-2.9,576.9
14177,305.04,305.04,305.04,305.04,1.0,365.0,103.0,0.0,0.0,305.04
14178,888.9499999999997,570.2199999999998,444.47499999999985,318.73,2.0,39.0,818.0,0.0,0.0,888.9499999999997
14180,12418.56,1168.9500000000005,463.93740740740753,0.0,27.0,12.85,1868.0,-9.0,-107.75,12526.31
14185,197.65,197.65,197.65,197.65,1.0,365.0,6.0,0.0,0.0,197.65
14188,4051.54,1103.3000000000004,810.808,0.0,5.0,66.33333333333333,2330.0,-2.0,-2.5,4054.04
14189,8456.51,1615.7000000000005,565.5020000000002,0.0,15.0,27.777777777777782,7284.0,-11.0,-26.02,8482.53
14191,6977.509999999998,1317.86,875.2824999999998,0.0,8.0,18.33333333333333,4376.0,-5.0,-24.75,7002.259999999998
14193,1222.48,1222.48,1222.48,1222.48,1.0,365.0,756.0,0.0,0.0,1222.48
14194,16178.1,1995.61,814.1239999999998,0.0,20.0,16.583333333333332,9359.0,-42.0,-104.38,16282.479999999998
14195,962.7,828.3999999999999,337.3333333333333,0.0,3.0,50.0,760.0,-58.0,-49.3,1012.0
14196,335.52,335.52,335.52,335.52,1.0,365.0,142.0,0.0,0.0,335.52
14198,1140.65,581.5999999999998,383.51666666666665,0.0,3.0,94.0,445.0,-2.0,-9.9,1150.55
14199,185.4,185.4,185.4,185.4,1.0,365.0,28.0,0.0,0.0,185.4
14201,1882.94,710.92,277.47714285714284,0.0,7.0,52.25,1548.0,-12.0,-59.40000000000001,1942.34
14205,318.2999999999999,556.5,278.25,0.0,2.0,365.0,270.0,-104.0,-238.2,556.5
14206,308.25999999999993,328.1599999999999,164.07999999999996,0.0,2.0,365.0,276.0,-2.0,-19.9,328.1599999999999
14209,5915.56,1566.5999999999995,986.9766666666666,0.0,6.0,52.25,2098.0,-3.0,-6.300000000000002,5921.86
14210,5778.22,1110.2400000000002,963.0366666666667,760.87,6.0,52.6,2232.0,0.0,0.0,5778.22
14211,2832.0199999999995,911.3,357.63375,0.0,8.0,21.25,1509.0,-9.0,-29.05,2861.07
14213,-1192.2000000000005,0.0,0.0,0.0,1.0,365.0,0.0,-244.0,-1192.2000000000005,0.0
14214,2583.66,1779.4,517.562,0.0,5.0,60.5,2022.0,-3.0,-4.15,2587.81
14215,3340.61,1678.6900000000005,670.4820000000002,0.0,5.0,60.0,1813.0,-4.0,-11.8,3352.4100000000008
14217,3790.01,889.7599999999999,319.98583333333335,0.0,12.0,25.75,1287.0,-8.0,-49.82000000000001,3839.83
14220,632.4000000000002,319.42,316.2000000000001,312.98,2.0,110.0,272.0,0.0,0.0,632.4000000000002
14221,7979.880000000001,2542.5399999999995,998.10375,0.0,8.0,37.333333333333336,4692.0,-1.0,-4.95,7984.830000000001
14222,683.17,683.17,683.17,683.17,1.0,365.0,607.0,0.0,0.0,683.17
14223,1854.43,943.53,623.4433333333333,0.0,3.0,106.0,1207.0,-2.0,-15.9,1870.33
14224,1050.12,368.18,262.53,186.62000000000003,4.0,69.33333333333333,514.0,0.0,0.0,1050.12
14226,4736.9299999999985,2737.9,1191.87,0.0,4.0,58.0,3165.0,-7.0,-30.55,4767.48
14227,7021.240000000002,2394.9,639.249090909091,0.0,11.0,14.5,3777.0,-6.0,-10.499999999999998,7031.740000000002
14229,2157.580000000001,1267.42,563.5450000000002,0.0,4.0,41.0,886.0,-20.0,-96.6,2254.1800000000007
14231,822.0600000000002,309.0,185.142,0.0,5.0,52.0,409.0,-7.0,-103.65,925.71
14232,4353.81,1951.98,726.0500000000002,0.0,6.0,49.0,4217.0,-3.0,-2.49,4356.3
14233,2187.25,1087.5,729.0833333333335,303.7000000000001,3.0,52.5,959.0,0.0,0.0,2187.25
14235,8576.189999999999,3859.4,2144.0475,1250.46,4.0,33.666666666666664,5529.0,0.0,0.0,8576.189999999999
14236,252.0,252.0,252.0,252.0,1.0,365.0,48.0,0.0,0.0,252.0
14237,161.00000000000003,161.00000000000003,161.00000000000003,161.00000000000003,1.0,365.0,38.0,0.0,0.0,161.00000000000003
14238,146.85,146.85,146.85,146.85,1.0,365.0,111.0,0.0,0.0,146.85
14239,4247.96,1182.1200000000003,430.53100000000006,0.0,10.0,30.33333333333333,2017.0,-7.0,-57.35,4305.31
14240,582.15,582.15,582.15,582.15,1.0,365.0,205.0,0.0,0.0,582.15
14241,213.7,213.7,213.7,213.7,1.0,365.0,146.0,0.0,0.0,213.7
14242,280.54999999999995,142.2,140.27499999999998,138.35,2.0,91.0,123.0,0.0,0.0,280.54999999999995
14243,6119.950000000002,1142.0200000000002,616.2590000000001,0.0,10.0,37.0,2813.0,-10.0,-42.64,6162.590000000001
14245,1677.4799999999998,1005.1,338.68999999999994,0.0,5.0,43.0,976.0,-5.0,-15.97,1693.4499999999996
14246,1474.0600000000004,520.23,491.35333333333335,449.64000000000016,3.0,67.5,804.0,0.0,0.0,1474.0600000000004
14247,136.77,136.77,136.77,136.77,1.0,365.0,47.0,0.0,0.0,136.77
14248,302.58,302.58,302.58,302.58,1.0,365.0,102.0,0.0,0.0,302.58
14256,935.06,523.8599999999999,323.02,0.0,3.0,104.0,414.0,-4.0,-34.0,969.06
14257,8409.3,4284.16,2102.325,908.64,4.0,64.66666666666667,4215.0,0.0,0.0,8409.3
14258,27666.76,9628.520000000002,3460.8325000000004,0.0,8.0,30.33333333333333,17178.0,-2.0,-19.9,27686.660000000003
14259,120.0,120.0,120.0,120.0,1.0,365.0,68.0,0.0,0.0,120.0
14262,2629.7,943.1,876.5666666666666,801.2999999999997,3.0,66.5,1818.0,0.0,0.0,2629.7
14264,319.47,218.27,111.32333333333334,0.0,3.0,90.0,70.0,-4.0,-14.5,333.97
14267,1279.09,679.8800000000001,216.6057142857143,0.0,7.0,48.5,530.0,-69.0,-237.15,1516.24
14270,492.64999999999986,492.64999999999986,492.64999999999986,492.64999999999986,1.0,365.0,197.0,0.0,0.0,492.64999999999986
14271,112.32000000000002,112.32000000000002,112.32000000000002,112.32000000000002,1.0,365.0,88.0,0.0,0.0,112.32000000000002
14272,301.98,301.98,301.98,301.98,1.0,365.0,266.0,0.0,0.0,301.98
14273,1227.9,644.1,409.3,242.9,3.0,52.5,555.0,0.0,0.0,1227.9
14276,2126.77,1152.4200000000005,734.3566666666667,0.0,3.0,109.0,1433.0,-12.0,-76.3,2203.07
14277,5020.879999999999,5020.879999999999,5020.879999999999,5020.879999999999,1.0,365.0,2877.0,0.0,0.0,5020.879999999999
14280,134.04,134.04,134.04,134.04,1.0,365.0,52.0,0.0,0.0,134.04
14282,7122.91,1784.1999999999996,791.4344444444445,204.48,9.0,31.75,5447.0,0.0,0.0,7122.91
14285,29.5,29.5,29.5,29.5,1.0,365.0,10.0,0.0,0.0,29.5
14286,6187.440000000001,6187.440000000001,6187.440000000001,6187.440000000001,1.0,365.0,5877.0,0.0,0.0,6187.440000000001
14287,62.88,66.0,27.76,0.0,3.0,0.0,216.0,-24.0,-20.4,83.28
14288,413.85,426.6,213.3,0.0,2.0,365.0,188.0,-1.0,-12.75,426.6
14289,832.78,322.24,166.55599999999995,109.26,5.0,38.0,278.0,0.0,0.0,832.78
14290,2290.38,2297.58,1148.79,0.0,2.0,365.0,686.0,-2.0,-7.2,2297.58
14291,6826.050000000001,2996.4300000000007,854.5000000000001,0.0,8.0,25.66666666666667,4257.0,-1.0,-9.95,6836.000000000001
14292,7249.6799999999985,3737.8,1041.0828571428572,0.0,7.0,45.33333333333334,2360.0,-14.0,-37.90000000000001,7287.579999999999
14293,739.4099999999999,364.9199999999999,246.46999999999997,143.1,3.0,110.0,427.0,0.0,0.0,739.4099999999999
14295,-8.5,0.0,0.0,0.0,1.0,365.0,0.0,-1.0,-8.5,0.0
14297,783.8,783.8,783.8,783.8,1.0,365.0,282.0,0.0,0.0,783.8
14298,105867.38999999996,13186.000000000002,2940.7608333333324,50.40000000000001,36.0,6.6,128354.0,0.0,0.0,105867.38999999996
14299,5630.219999999998,2662.69,666.847,0.0,10.0,64.0,2777.0,-117.0,-1038.2499999999998,6668.469999999998
14301,632.04,640.14,320.07,0.0,2.0,365.0,606.0,-6.0,-8.1,640.14
14304,197.1,383.4500000000001,191.725,0.0,2.0,365.0,139.0,-85.0,-186.35,383.4500000000001
14305,3234.760000000001,3281.4600000000005,822.4900000000001,0.0,4.0,21.0,1787.0,-20.0,-55.20000000000001,3289.9600000000005
14307,6667.119999999999,2341.71,1666.7799999999993,1273.6,4.0,79.0,5358.0,0.0,0.0,6667.119999999999
14309,4096.459999999999,840.9200000000002,589.9014285714285,0.0,7.0,37.4,3087.0,-14.0,-32.85,4129.31
14311,229.71,310.26,155.13,0.0,2.0,365.0,146.0,-21.0,-80.55,310.26
14312,2376.6,867.7,594.15,393.74,4.0,49.66666666666666,1112.0,0.0,0.0,2376.6
14314,120.0,120.0,120.0,120.0,1.0,365.0,296.0,0.0,0.0,120.0
14315,5207.55,1663.2,1041.51,62.40000000000001,5.0,33.75,2135.0,0.0,0.0,5207.55
14320,343.1100000000001,352.5100000000001,159.26333333333338,0.0,3.0,126.0,325.0,-86.0,-134.67999999999998,477.79000000000013
14321,2888.0600000000004,971.8200000000003,962.6866666666667,954.9,3.0,108.0,4596.0,0.0,0.0,2888.0600000000004
14323,574.2600000000001,305.24000000000007,151.265,0.0,4.0,123.0,350.0,-10.0,-30.800000000000004,605.0600000000002
14326,166.85,183.85,91.925,0.0,2.0,365.0,103.0,-4.0,-17.0,183.85
14327,311.6500000000001,311.6500000000001,311.6500000000001,311.6500000000001,1.0,365.0,139.0,0.0,0.0,311.6500000000001
14329,10269.93,4702.719999999998,1288.8975,0.0,8.0,73.0,6384.0,-12.0,-41.25000000000001,10311.18
14331,462.66,383.66,231.33,79.0,2.0,10.0,252.0,0.0,0.0,462.66
14332,238.08,238.08,238.08,238.08,1.0,365.0,96.0,0.0,0.0,238.08
14334,6151.1,1221.8,880.5500000000002,0.0,7.0,46.6,4233.0,-1.0,-12.75,6163.85
14336,3249.390000000001,1782.7800000000002,1083.13,422.05000000000007,3.0,38.0,2681.0,0.0,0.0,3249.390000000001
14338,554.2199999999998,579.9699999999998,147.05499999999995,0.0,4.0,35.0,335.0,-6.0,-34.0,588.2199999999998
14339,293.73,309.52,77.38,0.0,4.0,365.0,168.0,-17.0,-15.79,309.52
14340,134.7,134.7,134.7,134.7,1.0,365.0,58.0,0.0,0.0,134.7
14341,3319.6700000000005,949.07,476.51000000000016,0.0,7.0,37.4,1995.0,-2.0,-15.9,3335.570000000001
14342,973.15,699.9,258.25,0.0,4.0,73.0,517.0,-9.0,-59.85000000000001,1033.0
14344,889.9300000000003,322.7999999999999,111.24125000000002,15.0,8.0,34.0,477.0,0.0,0.0,889.9300000000003
14346,1021.5800000000003,759.1400000000001,510.79000000000013,262.44,2.0,176.0,605.0,0.0,0.0,1021.5800000000003
14348,409.57,409.57,409.57,409.57,1.0,365.0,183.0,0.0,0.0,409.57
14350,258.7,282.92999999999995,141.46499999999997,0.0,2.0,365.0,183.0,-17.0,-24.23,282.92999999999995
14351,51.0,51.0,51.0,51.0,1.0,365.0,12.0,0.0,0.0,51.0
14352,1078.96,614.0199999999999,269.74,54.9,4.0,38.333333333333336,538.0,0.0,0.0,1078.96
14353,90.6,90.6,90.6,90.6,1.0,365.0,64.0,0.0,0.0,90.6
14355,174.4,174.4,174.4,174.4,1.0,365.0,92.0,0.0,0.0,174.4
14364,3717.35,719.1500000000002,464.66875,315.6,8.0,14.142857142857142,1967.0,0.0,0.0,3717.35
14367,16116.240000000002,3460.120000000001,1349.9991666666667,0.0,12.0,15.111111111111109,7928.0,-25.0,-83.75,16199.990000000002
14368,155.00000000000003,155.00000000000003,155.00000000000003,155.00000000000003,1.0,365.0,36.0,0.0,0.0,155.00000000000003
14371,100.5,100.5,100.5,100.5,1.0,365.0,34.0,0.0,0.0,100.5
14373,76.55,76.55,76.55,76.55,1.0,365.0,17.0,0.0,0.0,76.55
14375,257.67999999999995,257.67999999999995,257.67999999999995,257.67999999999995,1.0,365.0,194.0,0.0,0.0,257.67999999999995
14377,617.05,314.6,308.525,302.45,2.0,70.0,219.0,0.0,0.0,617.05
14379,291.99,291.99,291.99,291.99,1.0,365.0,361.0,0.0,0.0,291.99
14383,785.0500000000002,785.0500000000002,785.0500000000002,785.0500000000002,1.0,365.0,733.0,0.0,0.0,785.0500000000002
14386,142.4,142.4,142.4,142.4,1.0,365.0,54.0,0.0,0.0,142.4
14387,1392.5500000000004,1392.5500000000004,1392.5500000000004,1392.5500000000004,1.0,365.0,673.0,0.0,0.0,1392.5500000000004
14388,5429.29,1570.26,907.1233333333333,0.0,6.0,62.25,3610.0,-3.0,-13.45,5442.74
14389,954.3,972.64,324.2133333333333,0.0,3.0,365.0,570.0,-12.0,-18.34,972.64
14390,4642.920000000001,1800.7100000000007,777.5116666666668,0.0,6.0,75.66666666666667,2042.0,-3.0,-22.15,4665.0700000000015
14393,67.94999999999999,67.94999999999999,67.94999999999999,67.94999999999999,1.0,365.0,13.0,0.0,0.0,67.94999999999999
14395,5908.61,1267.35,845.5085714285714,0.0,7.0,38.2,3017.0,-1.0,-9.95,5918.56
14396,325.05,325.05,325.05,325.05,1.0,365.0,119.0,0.0,0.0,325.05
14397,2891.1,648.36,321.23333333333335,135.0,9.0,12.625,2194.0,0.0,0.0,2891.1
14400,559.7,574.7,287.35,0.0,2.0,365.0,454.0,-4.0,-15.0,574.7
14401,8479.68,1354.08,942.1866666666667,645.44,9.0,31.0,10128.0,0.0,0.0,8479.68
14403,1426.31,790.7,295.16200000000003,0.0,5.0,38.333333333333336,519.0,-6.0,-49.5,1475.81
14404,4156.28,1055.4,699.3133333333334,0.0,6.0,64.5,2265.0,-8.0,-39.6,4195.88
14406,156.75,156.75,156.75,156.75,1.0,365.0,77.0,0.0,0.0,156.75
14407,2096.08,645.5,267.84125,0.0,8.0,42.0,1414.0,-3.0,-46.65,2142.73
14408,6289.09,2367.3299999999995,1257.818,506.87,5.0,32.75,3990.0,0.0,0.0,6289.09
14409,4994.600000000001,2357.9,857.6333333333336,0.0,6.0,61.0,3295.0,-72.0,-151.20000000000005,5145.800000000001
14410,2462.2700000000004,666.0300000000002,254.83545454545455,0.0,11.0,27.0,1423.0,-187.0,-340.92,2803.1900000000005
14411,1063.0,1063.0,1063.0,1063.0,1.0,365.0,196.0,0.0,0.0,1063.0
14413,122.7,122.7,122.7,122.7,1.0,365.0,68.0,0.0,0.0,122.7
14414,3457.7500000000005,903.8,578.2666666666668,0.0,6.0,61.75,5122.0,-3.0,-11.85,3469.600000000001
14415,9602.35,2436.6900000000005,879.0372727272728,0.0,11.0,33.42857142857143,4558.0,-30.0,-67.06,9669.41
14418,488.50000000000017,488.50000000000017,488.50000000000017,488.50000000000017,1.0,365.0,482.0,0.0,0.0,488.50000000000017
14419,935.09,534.1899999999998,467.545,400.9,2.0,112.0,480.0,0.0,0.0,935.09
14421,1539.34,1539.34,1539.34,1539.34,1.0,365.0,602.0,0.0,0.0,1539.34
